id_a,id_b,short_a,short_b,label_a,label_b,same_label,mode_a,mode_b,activity_a,activity_b,clip_cosine,phash_sim,clip_minus_phash
e3548dcc-9539-5c64-9769-8a543bacffd1,eaa1fff2-4e54-5189-b894-6d46d636db4e,e3548dcc,eaa1fff2,entertainment,entertainment,1,guardian,guardian,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.729914,0.75,-0.020086
8fae381b-b939-561a-9b10-8ef4c18f1717,ffc8db33-1d0f-51a0-99e3-da6f730124d7,8fae381b,ffc8db33,ontask,process,0,guardian,session,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum","The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.729099,0.421875,0.307224
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,eaa1fff2-4e54-5189-b894-6d46d636db4e,5fa13f9b,eaa1fff2,ontask,entertainment,0,guardian,guardian,The user is browsing files in a folder.,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.728546,0.25,0.478546
82e251b1-4374-54d7-b5aa-60f5774d6a50,b6206d50-c064-5090-8102-73c4b04213e5,82e251b1,b6206d50,ontask,ontask,1,guardian,guardian,editing a resume in Overleaf,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.727835,0.546875,0.18096
cace9eff-0bc6-5744-b39c-7c4d64f48c38,f543a490-cbee-51af-a579-2a0759c93f0f,cace9eff,f543a490,entertainment,ontask,0,guardian,session,Watching a YouTube video of someone playing a video game (Expedition 33),shopping online,0.727661,0.59375,0.133911
7b731675-22bc-5aea-97b4-6e4257cc09e7,e3548dcc-9539-5c64-9769-8a543bacffd1,7b731675,e3548dcc,ontask,entertainment,0,guardian,guardian,browsing files in a directory,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.727424,0.46875,0.258674
7b53754b-34cb-5caa-bd5d-074bf0bff058,eaa1fff2-4e54-5189-b894-6d46d636db4e,7b53754b,eaa1fff2,ontask,entertainment,0,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.726953,0.421875,0.305078
bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,ffc8db33-1d0f-51a0-99e3-da6f730124d7,bb6bb333,ffc8db33,ontask,process,0,session,session,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.726736,0.5625,0.164236
7b53754b-34cb-5caa-bd5d-074bf0bff058,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,7b53754b,e2da4cd4,ontask,ontask,1,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,browsing a comment section on a website,0.726447,0.546875,0.179572
8330fdcc-f68b-5c52-9abf-30110fed1bae,b6206d50-c064-5090-8102-73c4b04213e5,8330fdcc,b6206d50,process,ontask,0,guardian,guardian,browsing Google,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.72558,0.625,0.10058
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,61a4072b-3d43-5942-a0c8-798559da0890,5c742c5b,61a4072b,ontask,ontask,1,session,guardian,listening to music,Analyzing sheet music and musical structure in a Notion document,0.72468,0.5,0.22468
94d26614-4322-5882-b6e9-83f76884af64,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,94d26614,bb6bb333,ontask,ontask,1,guardian,session,Browsing files in a folder named '01 Research',The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.723197,0.65625,0.066947
82e251b1-4374-54d7-b5aa-60f5774d6a50,b965f93d-4db1-5564-9979-60b274deb859,82e251b1,b965f93d,ontask,entertainment,0,guardian,guardian,editing a resume in Overleaf,Browsing an adult website with many thumbnail images of adult content.,0.723122,0.625,0.098122
8fae381b-b939-561a-9b10-8ef4c18f1717,eaa1fff2-4e54-5189-b894-6d46d636db4e,8fae381b,eaa1fff2,ontask,entertainment,0,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum","Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.722931,0.40625,0.316681
8d1602df-d44b-56ed-a191-89ccd5740198,f543a490-cbee-51af-a579-2a0759c93f0f,8d1602df,f543a490,entertainment,ontask,0,guardian,session,Watching a YouTube video with subtitles and a streamer in the corner.,shopping online,0.722651,0.609375,0.113276
37433e1f-7e78-52bb-af11-18977670613a,b5906b35-2308-5dd5-995c-2c657973ab47,37433e1f,b5906b35,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,Coding on LeetCode,0.722608,0.65625,0.066358
446429a3-e27c-5596-89b7-1cc4f3387044,7b731675-22bc-5aea-97b4-6e4257cc09e7,446429a3,7b731675,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,browsing files in a directory,0.722476,0.671875,0.050601
710cf89d-f859-593e-a988-988f41bf6b0f,8c0d8dba-5ca5-57d3-b833-d15dd082223e,710cf89d,8c0d8dba,ontask,entertainment,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",reading a novel,0.722007,0.28125,0.440757
710cf89d-f859-593e-a988-988f41bf6b0f,94d26614-4322-5882-b6e9-83f76884af64,710cf89d,94d26614,ontask,ontask,1,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Browsing files in a folder named '01 Research',0.721213,0.53125,0.189963
3f304421-40f7-5a0f-88f9-15e514c25442,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,3f304421,5fa13f9b,ontask,ontask,1,session,guardian,using ChatGPT,The user is browsing files in a folder.,0.719016,0.46875,0.250266
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,b5906b35-2308-5dd5-995c-2c657973ab47,ad5aaf5f,b5906b35,ontask,ontask,1,guardian,guardian,user is interacting with a blocked application or task manager,Coding on LeetCode,0.718979,0.59375,0.125229
b965f93d-4db1-5564-9979-60b274deb859,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,b965f93d,e2da4cd4,entertainment,ontask,0,guardian,guardian,Browsing an adult website with many thumbnail images of adult content.,browsing a comment section on a website,0.71865,0.6875,0.03115
61a4072b-3d43-5942-a0c8-798559da0890,7b53754b-34cb-5caa-bd5d-074bf0bff058,61a4072b,7b53754b,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,0.718166,0.421875,0.296291
8fae381b-b939-561a-9b10-8ef4c18f1717,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,8fae381b,e2da4cd4,ontask,ontask,1,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",browsing a comment section on a website,0.716909,0.65625,0.060659
446429a3-e27c-5596-89b7-1cc4f3387044,ffc8db33-1d0f-51a0-99e3-da6f730124d7,446429a3,ffc8db33,ontask,process,0,guardian,session,Viewing sheet music and listening to a song on MuseScore,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.716533,0.46875,0.247783
821a192e-e25b-5b99-b812-a92e3c26ede7,ffc8db33-1d0f-51a0-99e3-da6f730124d7,821a192e,ffc8db33,entertainment,process,0,guardian,session,watching a youtube video,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.715832,0.65625,0.059582
8330fdcc-f68b-5c52-9abf-30110fed1bae,e3548dcc-9539-5c64-9769-8a543bacffd1,8330fdcc,e3548dcc,process,entertainment,0,guardian,guardian,browsing Google,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.715686,0.671875,0.043811
8fae381b-b939-561a-9b10-8ef4c18f1717,b965f93d-4db1-5564-9979-60b274deb859,8fae381b,b965f93d,ontask,entertainment,0,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",Browsing an adult website with many thumbnail images of adult content.,0.71537,0.4375,0.27787
37433e1f-7e78-52bb-af11-18977670613a,446429a3-e27c-5596-89b7-1cc4f3387044,37433e1f,446429a3,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,Viewing sheet music and listening to a song on MuseScore,0.714891,0.625,0.089891
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,b5906b35-2308-5dd5-995c-2c657973ab47,5c742c5b,b5906b35,ontask,ontask,1,session,guardian,listening to music,Coding on LeetCode,0.713826,0.703125,0.010701
b5906b35-2308-5dd5-995c-2c657973ab47,eaa1fff2-4e54-5189-b894-6d46d636db4e,b5906b35,eaa1fff2,ontask,entertainment,0,guardian,guardian,Coding on LeetCode,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.713732,0.703125,0.010607
37433e1f-7e78-52bb-af11-18977670613a,82e251b1-4374-54d7-b5aa-60f5774d6a50,37433e1f,82e251b1,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,editing a resume in Overleaf,0.713423,0.453125,0.260298
3f304421-40f7-5a0f-88f9-15e514c25442,821a192e-e25b-5b99-b812-a92e3c26ede7,3f304421,821a192e,ontask,entertainment,0,session,guardian,using ChatGPT,watching a youtube video,0.711372,0.671875,0.039497
37433e1f-7e78-52bb-af11-18977670613a,821a192e-e25b-5b99-b812-a92e3c26ede7,37433e1f,821a192e,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,watching a youtube video,0.709908,0.59375,0.116158
37433e1f-7e78-52bb-af11-18977670613a,7b53754b-34cb-5caa-bd5d-074bf0bff058,37433e1f,7b53754b,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,0.709032,0.5625,0.146532
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,82e251b1-4374-54d7-b5aa-60f5774d6a50,5fa13f9b,82e251b1,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,editing a resume in Overleaf,0.708945,0.59375,0.115195
37433e1f-7e78-52bb-af11-18977670613a,e3548dcc-9539-5c64-9769-8a543bacffd1,37433e1f,e3548dcc,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.708545,0.765625,-0.05708
821a192e-e25b-5b99-b812-a92e3c26ede7,eaa1fff2-4e54-5189-b894-6d46d636db4e,821a192e,eaa1fff2,entertainment,entertainment,1,guardian,guardian,watching a youtube video,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.708396,0.671875,0.036521
8c0d8dba-5ca5-57d3-b833-d15dd082223e,8fae381b-b939-561a-9b10-8ef4c18f1717,8c0d8dba,8fae381b,entertainment,ontask,0,guardian,guardian,reading a novel,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.707463,0.390625,0.316838
8330fdcc-f68b-5c52-9abf-30110fed1bae,8fae381b-b939-561a-9b10-8ef4c18f1717,8330fdcc,8fae381b,process,ontask,0,guardian,guardian,browsing Google,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.706834,0.484375,0.222459
61a4072b-3d43-5942-a0c8-798559da0890,8330fdcc-f68b-5c52-9abf-30110fed1bae,61a4072b,8330fdcc,ontask,process,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,browsing Google,0.706163,0.703125,0.003038
37433e1f-7e78-52bb-af11-18977670613a,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,37433e1f,5fa13f9b,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,The user is browsing files in a folder.,0.70614,0.421875,0.284265
446429a3-e27c-5596-89b7-1cc4f3387044,94d26614-4322-5882-b6e9-83f76884af64,446429a3,94d26614,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Browsing files in a folder named '01 Research',0.706047,0.59375,0.112297
9564681e-3740-56c4-aebb-e91bbe5e8984,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,9564681e,e2da4cd4,ontask,ontask,1,guardian,guardian,Reading documentation and code,browsing a comment section on a website,0.705516,0.703125,0.002391
82e251b1-4374-54d7-b5aa-60f5774d6a50,94d26614-4322-5882-b6e9-83f76884af64,82e251b1,94d26614,ontask,ontask,1,guardian,guardian,editing a resume in Overleaf,Browsing files in a folder named '01 Research',0.704305,0.328125,0.37618
8d1602df-d44b-56ed-a191-89ccd5740198,ffc8db33-1d0f-51a0-99e3-da6f730124d7,8d1602df,ffc8db33,entertainment,process,0,guardian,session,Watching a YouTube video with subtitles and a streamer in the corner.,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.70376,0.53125,0.17251
bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,bb6bb333,c1d0b2a7,ontask,process,0,session,guardian,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,"Lock screen with time, date, weather, and wallpaper options",0.703532,0.34375,0.359782
61a4072b-3d43-5942-a0c8-798559da0890,aa018a39-834b-5c92-9d4d-7d262ab0a940,61a4072b,aa018a39,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Coding and running a script in a terminal,0.703391,0.703125,0.000266
37433e1f-7e78-52bb-af11-18977670613a,ea373ba7-f95b-5d22-a163-0df3518581f3,37433e1f,ea373ba7,ontask,entertainment,0,guardian,session,Using ChatGPT to write an email,watching youtube video,0.701914,0.578125,0.123789
37433e1f-7e78-52bb-af11-18977670613a,8fae381b-b939-561a-9b10-8ef4c18f1717,37433e1f,8fae381b,ontask,ontask,1,guardian,guardian,Using ChatGPT to write an email,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.700768,0.609375,0.091393
cace9eff-0bc6-5744-b39c-7c4d64f48c38,ffc8db33-1d0f-51a0-99e3-da6f730124d7,cace9eff,ffc8db33,entertainment,process,0,guardian,session,Watching a YouTube video of someone playing a video game (Expedition 33),"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.70051,0.578125,0.122385
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,8c0d8dba-5ca5-57d3-b833-d15dd082223e,5c742c5b,8c0d8dba,ontask,entertainment,0,session,guardian,listening to music,reading a novel,0.699905,0.390625,0.30928
446429a3-e27c-5596-89b7-1cc4f3387044,b5906b35-2308-5dd5-995c-2c657973ab47,446429a3,b5906b35,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Coding on LeetCode,0.698981,0.5625,0.136481
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,b5906b35-2308-5dd5-995c-2c657973ab47,5fa13f9b,b5906b35,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,Coding on LeetCode,0.698614,0.453125,0.245489
8c0d8dba-5ca5-57d3-b833-d15dd082223e,aa018a39-834b-5c92-9d4d-7d262ab0a940,8c0d8dba,aa018a39,entertainment,ontask,0,guardian,guardian,reading a novel,Coding and running a script in a terminal,0.697767,0.34375,0.354017
7b53754b-34cb-5caa-bd5d-074bf0bff058,b965f93d-4db1-5564-9979-60b274deb859,7b53754b,b965f93d,ontask,entertainment,0,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,Browsing an adult website with many thumbnail images of adult content.,0.697307,0.546875,0.150432
61a4072b-3d43-5942-a0c8-798559da0890,b6206d50-c064-5090-8102-73c4b04213e5,61a4072b,b6206d50,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.696399,0.546875,0.149524
b965f93d-4db1-5564-9979-60b274deb859,e308367d-523f-508c-ac1f-7f817ec62188,b965f93d,e308367d,entertainment,ontask,0,guardian,guardian,Browsing an adult website with many thumbnail images of adult content.,reading an article on zenn.dev,0.695919,0.609375,0.086544
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,5c742c5b,5fa13f9b,ontask,ontask,1,session,guardian,listening to music,The user is browsing files in a folder.,0.695285,0.59375,0.101535
9564681e-3740-56c4-aebb-e91bbe5e8984,e3548dcc-9539-5c64-9769-8a543bacffd1,9564681e,e3548dcc,ontask,entertainment,0,guardian,guardian,Reading documentation and code,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.695269,0.671875,0.023394
446429a3-e27c-5596-89b7-1cc4f3387044,eaa1fff2-4e54-5189-b894-6d46d636db4e,446429a3,eaa1fff2,ontask,entertainment,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.694929,0.578125,0.116804
3f304421-40f7-5a0f-88f9-15e514c25442,8d1602df-d44b-56ed-a191-89ccd5740198,3f304421,8d1602df,ontask,entertainment,0,session,guardian,using ChatGPT,Watching a YouTube video with subtitles and a streamer in the corner.,0.694269,0.609375,0.084894
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,b6206d50-c064-5090-8102-73c4b04213e5,ad5aaf5f,b6206d50,ontask,ontask,1,guardian,guardian,user is interacting with a blocked application or task manager,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.693949,0.5,0.193949
8330fdcc-f68b-5c52-9abf-30110fed1bae,8c0d8dba-5ca5-57d3-b833-d15dd082223e,8330fdcc,8c0d8dba,process,entertainment,0,guardian,guardian,browsing Google,reading a novel,0.693842,0.5,0.193842
